sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
0.800930,0.382628,2.029954,0.447527,1.894443,0.992273,0.515174,0.475330,0.823669,0.343746,0.462117,1.856330,0.084835,0.294445,0.443633,0.990202,0.611764,0.030361,1.245055,0.710948,0.933129,0.100161,0.497543,0.409523,0.821705,0.166334,0.141281,0.969870,0.916226,0.722638,1.136256,1.000171,0.637716,0.585915,0.625141,0.517422,0.713328,0.502431,2.217828,0.371594,1.014789
0.800930,0.382628,2.029954,0.447527,1.894443,0.992273,0.515174,0.475330,0.823669,0.343746,0.462117,1.856330,0.084835,0.294445,0.443633,0.990202,0.611764,0.030361,1.245055,0.710948,0.933129,0.100161,0.497543,0.409523,0.821705,0.166334,0.141281,0.969870,0.916226,0.722638,1.136256,1.000171,0.637716,0.585915,0.625141,0.517422,0.713328,0.502431,2.217828,0.371594,1.014789
0.804220,0.383807,2.034293,0.449473,1.880406,0.987155,0.517154,0.474052,0.814647,0.341427,0.461317,1.860389,0.084724,0.294850,0.441186,0.993040,0.613745,0.030477,1.241876,0.708060,0.938527,0.099647,0.498252,0.408044,0.824540,0.165795,0.141845,0.970631,0.914434,0.717367,1.146038,0.998611,0.638512,0.583803,0.623287,0.516557,0.713636,0.502734,2.225102,0.369699,1.019256
0.804220,0.383807,2.034293,0.449473,1.880406,0.987155,0.517154,0.474052,0.814647,0.341427,0.461317,1.860389,0.084724,0.294850,0.441186,0.993040,0.613745,0.030477,1.241876,0.708060,0.938527,0.099647,0.498252,0.408044,0.824540,0.165795,0.141845,0.970631,0.914434,0.717367,1.146038,0.998611,0.638512,0.583803,0.623287,0.516557,0.713636,0.502734,2.225102,0.369699,1.019256
0.804220,0.383807,2.034293,0.449473,1.880406,0.987155,0.517154,0.474052,0.814647,0.341427,0.461317,1.860389,0.084724,0.294850,0.441186,0.993040,0.613745,0.030477,1.241876,0.708060,0.938527,0.099647,0.498252,0.408044,0.824540,0.165795,0.141845,0.970631,0.914434,0.717367,1.146038,0.998611,0.638512,0.583803,0.623287,0.516557,0.713636,0.502734,2.225102,0.369699,1.019256
0.804220,0.383807,2.034293,0.449473,1.880406,0.987155,0.517154,0.474052,0.814647,0.341427,0.461317,1.860389,0.084724,0.294850,0.441186,0.993040,0.613745,0.030477,1.241876,0.708060,0.938527,0.099647,0.498252,0.408044,0.824540,0.165795,0.141845,0.970631,0.914434,0.717367,1.146038,0.998611,0.638512,0.583803,0.623287,0.516557,0.713636,0.502734,2.225102,0.369699,1.019256
0.804220,0.383807,2.034293,0.449473,1.880406,0.987155,0.517154,0.474052,0.814647,0.341427,0.461317,1.860389,0.084724,0.294850,0.441186,0.993040,0.613745,0.030477,1.241876,0.708060,0.938527,0.099647,0.498252,0.408044,0.824540,0.165795,0.141845,0.970631,0.914434,0.717367,1.146038,0.998611,0.638512,0.583803,0.623287,0.516557,0.713636,0.502734,2.225102,0.369699,1.019256
0.807292,0.383030,2.027618,0.448925,1.867272,0.984544,0.515841,0.471913,0.813082,0.343863,0.460410,1.843972,0.084701,0.294459,0.441802,0.987573,0.613223,0.030370,1.244076,0.705416,0.937327,0.099551,0.494930,0.407723,0.829339,0.165430,0.142293,0.973954,0.917942,0.719432,1.150667,0.993849,0.641669,0.579701,0.625115,0.517691,0.714718,0.502352,2.213880,0.368024,1.021061
0.807292,0.383030,2.027618,0.448925,1.867272,0.984544,0.515841,0.471913,0.813082,0.343863,0.460410,1.843972,0.084701,0.294459,0.441802,0.987573,0.613223,0.030370,1.244076,0.705416,0.937327,0.099551,0.494930,0.407723,0.829339,0.165430,0.142293,0.973954,0.917942,0.719432,1.150667,0.993849,0.641669,0.579701,0.625115,0.517691,0.714718,0.502352,2.213880,0.368024,1.021061
0.807292,0.383030,2.027618,0.448925,1.867272,0.984544,0.515841,0.471913,0.813082,0.343863,0.460410,1.843972,0.084701,0.294459,0.441802,0.987573,0.613223,0.030370,1.244076,0.705416,0.937327,0.099551,0.494930,0.407723,0.829339,0.165430,0.142293,0.973954,0.917942,0.719432,1.150667,0.993849,0.641669,0.579701,0.625115,0.517691,0.714718,0.502352,2.213880,0.368024,1.021061
0.807292,0.383030,2.027618,0.448925,1.867272,0.984544,0.515841,0.471913,0.813082,0.343863,0.460410,1.843972,0.084701,0.294459,0.441802,0.987573,0.613223,0.030370,1.244076,0.705416,0.937327,0.099551,0.494930,0.407723,0.829339,0.165430,0.142293,0.973954,0.917942,0.719432,1.150667,0.993849,0.641669,0.579701,0.625115,0.517691,0.714718,0.502352,2.213880,0.368024,1.021061
0.807292,0.383030,2.027618,0.448925,1.867272,0.984544,0.515841,0.471913,0.813082,0.343863,0.460410,1.843972,0.084701,0.294459,0.441802,0.987573,0.613223,0.030370,1.244076,0.705416,0.937327,0.099551,0.494930,0.407723,0.829339,0.165430,0.142293,0.973954,0.917942,0.719432,1.150667,0.993849,0.641669,0.579701,0.625115,0.517691,0.714718,0.502352,2.213880,0.368024,1.021061
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.811806,0.380361,2.036663,0.449430,1.863273,0.985712,0.512252,0.472374,0.810050,0.343731,0.460814,1.833859,0.084296,0.293773,0.443405,0.985348,0.616119,0.030446,1.239359,0.705975,0.943077,0.099946,0.494396,0.409185,0.825171,0.165912,0.142108,0.969089,0.911968,0.720233,1.152009,0.994119,0.642592,0.576787,0.628298,0.513913,0.710101,0.500779,2.214825,0.369707,1.022217
0.815246,0.382878,2.059322,0.447019,1.864615,0.987653,0.513829,0.474695,0.813175,0.344459,0.460099,1.830732,0.084383,0.294362,0.443164,0.978900,0.614074,0.030435,1.230901,0.707705,0.948473,0.100235,0.498261,0.408190,0.820656,0.165618,0.142507,0.973290,0.920022,0.721283,1.147556,0.998079,0.646363,0.578660,0.630797,0.514740,0.707738,0.502836,2.205599,0.368219,1.019616
0.815246,0.382878,2.059322,0.447019,1.864615,0.987653,0.513829,0.474695,0.813175,0.344459,0.460099,1.830732,0.084383,0.294362,0.443164,0.978900,0.614074,0.030435,1.230901,0.707705,0.948473,0.100235,0.498261,0.408190,0.820656,0.165618,0.142507,0.973290,0.920022,0.721283,1.147556,0.998079,0.646363,0.578660,0.630797,0.514740,0.707738,0.502836,2.205599,0.368219,1.019616
0.814330,0.383417,2.073362,0.447021,1.865283,0.987966,0.513217,0.474552,0.813043,0.340499,0.461925,1.820117,0.083689,0.295472,0.440774,0.979305,0.615081,0.030716,1.232509,0.706812,0.943248,0.100194,0.499526,0.408624,0.815780,0.165171,0.142678,0.975832,0.914304,0.722726,1.147044,0.994734,0.649160,0.572464,0.630963,0.518521,0.710712,0.503558,2.199453,0.367962,1.018946
0.809145,0.381662,2.076190,0.446498,1.873723,0.990441,0.514993,0.473832,0.813202,0.339236,0.463909,1.820414,0.084116,0.294195,0.442833,0.971849,0.613432,0.030649,1.219965,0.710549,0.942261,0.099915,0.498534,0.410200,0.814776,0.166605,0.142641,0.977506,0.909240,0.718587,1.145313,0.991043,0.648943,0.574887,0.630553,0.519032,0.715237,0.505073,2.199746,0.369238,1.018197
0.809145,0.381662,2.076190,0.446498,1.873723,0.990441,0.514993,0.473832,0.813202,0.339236,0.463909,1.820414,0.084116,0.294195,0.442833,0.971849,0.613432,0.030649,1.219965,0.710549,0.942261,0.099915,0.498534,0.410200,0.814776,0.166605,0.142641,0.977506,0.909240,0.718587,1.145313,0.991043,0.648943,0.574887,0.630553,0.519032,0.715237,0.505073,2.199746,0.369238,1.018197
0.811760,0.381229,2.085708,0.444415,1.871408,0.991154,0.515958,0.473785,0.813868,0.339500,0.465693,1.812449,0.083770,0.295770,0.442634,0.973213,0.614089,0.030942,1.221457,0.713589,0.940737,0.099529,0.495065,0.410983,0.818663,0.168031,0.141642,0.975534,0.904475,0.718797,1.147243,0.989953,0.648217,0.576985,0.630629,0.515625,0.717639,0.507566,2.204738,0.367321,1.021243
0.811774,0.380213,2.090927,0.445018,1.866502,0.993218,0.517643,0.472448,0.807357,0.341799,0.462222,1.819963,0.083582,0.298105,0.444855,0.981180,0.616733,0.030829,1.219731,0.718030,0.937221,0.099388,0.493422,0.410390,0.820909,0.167857,0.142586,0.975796,0.899943,0.717760,1.142805,0.991726,0.651316,0.576357,0.631578,0.513792,0.715306,0.508667,2.195601,0.367388,1.019332
0.811774,0.380213,2.090927,0.445018,1.866502,0.993218,0.517643,0.472448,0.807357,0.341799,0.462222,1.819963,0.083582,0.298105,0.444855,0.981180,0.616733,0.030829,1.219731,0.718030,0.937221,0.099388,0.493422,0.410390,0.820909,0.167857,0.142586,0.975796,0.899943,0.717760,1.142805,0.991726,0.651316,0.576357,0.631578,0.513792,0.715306,0.508667,2.195601,0.367388,1.019332
0.811774,0.380213,2.090927,0.445018,1.866502,0.993218,0.517643,0.472448,0.807357,0.341799,0.462222,1.819963,0.083582,0.298105,0.444855,0.981180,0.616733,0.030829,1.219731,0.718030,0.937221,0.099388,0.493422,0.410390,0.820909,0.167857,0.142586,0.975796,0.899943,0.717760,1.142805,0.991726,0.651316,0.576357,0.631578,0.513792,0.715306,0.508667,2.195601,0.367388,1.019332
0.811774,0.380213,2.090927,0.445018,1.866502,0.993218,0.517643,0.472448,0.807357,0.341799,0.462222,1.819963,0.083582,0.298105,0.444855,0.981180,0.616733,0.030829,1.219731,0.718030,0.937221,0.099388,0.493422,0.410390,0.820909,0.167857,0.142586,0.975796,0.899943,0.717760,1.142805,0.991726,0.651316,0.576357,0.631578,0.513792,0.715306,0.508667,2.195601,0.367388,1.019332
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815420,0.381720,2.090724,0.444843,1.866567,0.988426,0.514767,0.473099,0.806741,0.342181,0.461601,1.814807,0.083581,0.297669,0.443173,0.986769,0.616744,0.030833,1.217829,0.717340,0.938686,0.098988,0.494760,0.409000,0.827030,0.169111,0.142732,0.978230,0.893214,0.716986,1.145238,0.997707,0.653835,0.573291,0.626413,0.513251,0.712961,0.502782,2.195702,0.367720,1.019267
0.815488,0.379624,2.095374,0.444768,1.862120,0.992327,0.509735,0.470400,0.811195,0.342338,0.462588,1.822280,0.082663,0.296718,0.441969,0.986928,0.618608,0.030902,1.220570,0.719901,0.944720,0.099315,0.495577,0.408054,0.825875,0.169541,0.143022,0.971216,0.893085,0.718327,1.146419,0.992909,0.648805,0.576530,0.622515,0.516431,0.716485,0.502361,2.192462,0.367542,1.020191
0.812116,0.376934,2.095173,0.443072,1.862585,0.993657,0.508656,0.471469,0.814308,0.341560,0.461707,1.824883,0.082706,0.297549,0.445844,0.986932,0.618390,0.030953,1.214771,0.718561,0.948623,0.098824,0.495455,0.409099,0.823190,0.169475,0.142842,0.976449,0.899353,0.722974,1.152947,0.989534,0.643515,0.575647,0.621739,0.517115,0.716990,0.502770,2.172966,0.368978,1.016649
0.815255,0.377454,2.104433,0.441833,1.857650,0.993600,0.506258,0.470820,0.819158,0.343930,0.459974,1.828084,0.082633,0.296792,0.442447,0.984889,0.614791,0.030834,1.210969,0.718952,0.945934,0.098249,0.494176,0.411819,0.823625,0.168128,0.143501,0.978840,0.898397,0.724086,1.159182,0.995281,0.638444,0.576532,0.619283,0.517766,0.713226,0.503902,2.182314,0.370648,1.016926
0.815255,0.377454,2.104433,0.441833,1.857650,0.993600,0.506258,0.470820,0.819158,0.343930,0.459974,1.828084,0.082633,0.296792,0.442447,0.984889,0.614791,0.030834,1.210969,0.718952,0.945934,0.098249,0.494176,0.411819,0.823625,0.168128,0.143501,0.978840,0.898397,0.724086,1.159182,0.995281,0.638444,0.576532,0.619283,0.517766,0.713226,0.503902,2.182314,0.370648,1.016926
0.815255,0.377454,2.104433,0.441833,1.857650,0.993600,0.506258,0.470820,0.819158,0.343930,0.459974,1.828084,0.082633,0.296792,0.442447,0.984889,0.614791,0.030834,1.210969,0.718952,0.945934,0.098249,0.494176,0.411819,0.823625,0.168128,0.143501,0.978840,0.898397,0.724086,1.159182,0.995281,0.638444,0.576532,0.619283,0.517766,0.713226,0.503902,2.182314,0.370648,1.016926
0.815255,0.377454,2.104433,0.441833,1.857650,0.993600,0.506258,0.470820,0.819158,0.343930,0.459974,1.828084,0.082633,0.296792,0.442447,0.984889,0.614791,0.030834,1.210969,0.718952,0.945934,0.098249,0.494176,0.411819,0.823625,0.168128,0.143501,0.978840,0.898397,0.724086,1.159182,0.995281,0.638444,0.576532,0.619283,0.517766,0.713226,0.503902,2.182314,0.370648,1.016926
0.812993,0.374315,2.100817,0.439752,1.863147,0.994099,0.506629,0.470018,0.816030,0.341047,0.461758,1.825443,0.082440,0.296089,0.441187,0.983829,0.616483,0.030920,1.214052,0.715387,0.948375,0.098596,0.493609,0.410659,0.822111,0.167630,0.143678,0.979752,0.900898,0.723728,1.157122,0.989462,0.636507,0.574253,0.617734,0.516881,0.715528,0.504214,2.189368,0.370006,1.020470
0.815449,0.374829,2.094531,0.439026,1.860541,0.998542,0.508386,0.469278,0.813121,0.340712,0.464839,1.821976,0.082622,0.296107,0.442125,0.981121,0.618902,0.031005,1.214640,0.710263,0.951621,0.098745,0.497807,0.409144,0.826958,0.168069,0.144333,0.979227,0.897060,0.723666,1.159475,0.993473,0.636503,0.575598,0.618297,0.516041,0.712457,0.503364,2.195564,0.369752,1.017105
0.815449,0.374829,2.094531,0.439026,1.860541,0.998542,0.508386,0.469278,0.813121,0.340712,0.464839,1.821976,0.082622,0.296107,0.442125,0.981121,0.618902,0.031005,1.214640,0.710263,0.951621,0.098745,0.497807,0.409144,0.826958,0.168069,0.144333,0.979227,0.897060,0.723666,1.159475,0.993473,0.636503,0.575598,0.618297,0.516041,0.712457,0.503364,2.195564,0.369752,1.017105
0.816985,0.376090,2.082586,0.438023,1.858292,0.997108,0.506796,0.470355,0.811906,0.339595,0.465076,1.822161,0.082469,0.295733,0.441842,0.980595,0.614532,0.030980,1.219353,0.708882,0.948309,0.098762,0.495594,0.409524,0.828215,0.169472,0.144160,0.977007,0.901170,0.725083,1.157019,0.991303,0.630239,0.569927,0.619869,0.514601,0.712731,0.506457,2.205340,0.370681,1.016692
0.816985,0.376090,2.082586,0.438023,1.858292,0.997108,0.506796,0.470355,0.811906,0.339595,0.465076,1.822161,0.082469,0.295733,0.441842,0.980595,0.614532,0.030980,1.219353,0.708882,0.948309,0.098762,0.495594,0.409524,0.828215,0.169472,0.144160,0.977007,0.901170,0.725083,1.157019,0.991303,0.630239,0.569927,0.619869,0.514601,0.712731,0.506457,2.205340,0.370681,1.016692
0.816985,0.376090,2.082586,0.438023,1.858292,0.997108,0.506796,0.470355,0.811906,0.339595,0.465076,1.822161,0.082469,0.295733,0.441842,0.980595,0.614532,0.030980,1.219353,0.708882,0.948309,0.098762,0.495594,0.409524,0.828215,0.169472,0.144160,0.977007,0.901170,0.725083,1.157019,0.991303,0.630239,0.569927,0.619869,0.514601,0.712731,0.506457,2.205340,0.370681,1.016692
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.815213,0.376311,2.097218,0.435943,1.845523,0.996457,0.508622,0.470901,0.810874,0.340231,0.467317,1.824568,0.081938,0.294743,0.440978,0.975479,0.614898,0.030699,1.223216,0.704684,0.952352,0.099546,0.496082,0.408757,0.824679,0.169366,0.143768,0.979043,0.907042,0.727196,1.161059,0.989507,0.629897,0.569542,0.619163,0.516693,0.706853,0.503101,2.219121,0.370250,1.010423
0.817210,0.375129,2.103100,0.436627,1.843253,0.993283,0.508971,0.472591,0.811810,0.340192,0.467046,1.822278,0.081870,0.294871,0.442803,0.978383,0.613762,0.030868,1.231221,0.706688,0.956045,0.099682,0.497748,0.407772,0.826279,0.169436,0.143002,0.979426,0.907819,0.728387,1.160005,0.992239,0.631312,0.568119,0.619229,0.516579,0.709354,0.501106,2.206068,0.370591,1.013172
0.817210,0.375129,2.103100,0.436627,1.843253,0.993283,0.508971,0.472591,0.811810,0.340192,0.467046,1.822278,0.081870,0.294871,0.442803,0.978383,0.613762,0.030868,1.231221,0.706688,0.956045,0.099682,0.497748,0.407772,0.826279,0.169436,0.143002,0.979426,0.907819,0.728387,1.160005,0.992239,0.631312,0.568119,0.619229,0.516579,0.709354,0.501106,2.206068,0.370591,1.013172
0.817210,0.375129,2.103100,0.436627,1.843253,0.993283,0.508971,0.472591,0.811810,0.340192,0.467046,1.822278,0.081870,0.294871,0.442803,0.978383,0.613762,0.030868,1.231221,0.706688,0.956045,0.099682,0.497748,0.407772,0.826279,0.169436,0.143002,0.979426,0.907819,0.728387,1.160005,0.992239,0.631312,0.568119,0.619229,0.516579,0.709354,0.501106,2.206068,0.370591,1.013172
